単語,重要度,該当文章
悪い,0.3081467861694187,第七師団ジャージの何が悪い！とムキームキーしてる人、元々そっち系なのか知らんけど擁護のために日本の戦争犯罪を否定する自称ジャーナリストや小説家由来のデマ(まともな研究者で戦争犯罪否定してる人などいない)ぶち上げたり、明治期の大日本帝国は悪くないもん！と言い張っててうわぁ / 
戦争,0.3906618886418164,第七師団ジャージの何が悪い！とムキームキーしてる人、元々そっち系なのか知らんけど擁護のために日本の戦争犯罪を否定する自称ジャーナリストや小説家由来のデマ(まともな研究者で戦争犯罪否定してる人などいない)ぶち上げたり、明治期の大日本帝国は悪くないもん！と言い張っててうわぁ / 
擁護,0.17911014053704544,第七師団ジャージの何が悪い！とムキームキーしてる人、元々そっち系なのか知らんけど擁護のために日本の戦争犯罪を否定する自称ジャーナリストや小説家由来のデマ(まともな研究者で戦争犯罪否定してる人などいない)ぶち上げたり、明治期の大日本帝国は悪くないもん！と言い張っててうわぁ / 
日本,0.11731953090366325,第七師団ジャージの何が悪い！とムキームキーしてる人、元々そっち系なのか知らんけど擁護のために日本の戦争犯罪を否定する自称ジャーナリストや小説家由来のデマ(まともな研究者で戦争犯罪否定してる人などいない)ぶち上げたり、明治期の大日本帝国は悪くないもん！と言い張っててうわぁ / 
明治,0.18619586136447253,第七師団ジャージの何が悪い！とムキームキーしてる人、元々そっち系なのか知らんけど擁護のために日本の戦争犯罪を否定する自称ジャーナリストや小説家由来のデマ(まともな研究者で戦争犯罪否定してる人などいない)ぶち上げたり、明治期の大日本帝国は悪くないもん！と言い張っててうわぁ / 
犯罪,0.30262085165302866,第七師団ジャージの何が悪い！とムキームキーしてる人、元々そっち系なのか知らんけど擁護のために日本の戦争犯罪を否定する自称ジャーナリストや小説家由来のデマ(まともな研究者で戦争犯罪否定してる人などいない)ぶち上げたり、明治期の大日本帝国は悪くないもん！と言い張っててうわぁ / 
由来,0.20820612061166943,第七師団ジャージの何が悪い！とムキームキーしてる人、元々そっち系なのか知らんけど擁護のために日本の戦争犯罪を否定する自称ジャーナリストや小説家由来のデマ(まともな研究者で戦争犯罪否定してる人などいない)ぶち上げたり、明治期の大日本帝国は悪くないもん！と言い張っててうわぁ / 
知る,0.12440525173109031,第七師団ジャージの何が悪い！とムキームキーしてる人、元々そっち系なのか知らんけど擁護のために日本の戦争犯罪を否定する自称ジャーナリストや小説家由来のデマ(まともな研究者で戦争犯罪否定してる人などいない)ぶち上げたり、明治期の大日本帝国は悪くないもん！と言い張っててうわぁ / 
研究,0.1641856021172756,第七師団ジャージの何が悪い！とムキームキーしてる人、元々そっち系なのか知らんけど擁護のために日本の戦争犯罪を否定する自称ジャーナリストや小説家由来のデマ(まともな研究者で戦争犯罪否定してる人などいない)ぶち上げたり、明治期の大日本帝国は悪くないもん！と言い張っててうわぁ / 
自称,0.1953309443209082,第七師団ジャージの何が悪い！とムキームキーしてる人、元々そっち系なのか知らんけど擁護のために日本の戦争犯罪を否定する自称ジャーナリストや小説家由来のデマ(まともな研究者で戦争犯罪否定してる人などいない)ぶち上げたり、明治期の大日本帝国は悪くないもん！と言い張っててうわぁ / 
言い張る,0.18619586136447253,第七師団ジャージの何が悪い！とムキームキーしてる人、元々そっち系なのか知らんけど擁護のために日本の戦争犯罪を否定する自称ジャーナリストや小説家由来のデマ(まともな研究者で戦争犯罪否定してる人などいない)ぶち上げたり、明治期の大日本帝国は悪くないもん！と言い張っててうわぁ / 
かく,0.24233248226998003,歴史修正主義=フィクション作品が史実と異なる描写をすることと勘違いしてそうだけど、まず歴史修正主義とはどういうものか勉強してから発言した方が恥かかずに済むと思う。 / 
もの,0.14786757781471271,歴史修正主義=フィクション作品が史実と異なる描写をすることと勘違いしてそうだけど、まず歴史修正主義とはどういうものか勉強してから発言した方が恥かかずに済むと思う。 / 
フィクション,0.23099926859883574,歴史修正主義=フィクション作品が史実と異なる描写をすることと勘違いしてそうだけど、まず歴史修正主義とはどういうものか勉強してから発言した方が恥かかずに済むと思う。 / 
主義,0.28461959403131415,歴史修正主義=フィクション作品が史実と異なる描写をすることと勘違いしてそうだけど、まず歴史修正主義とはどういうものか勉強してから発言した方が恥かかずに済むと思う。 / 
作品,0.1877195198709846,歴史修正主義=フィクション作品が史実と異なる描写をすることと勘違いしてそうだけど、まず歴史修正主義とはどういうものか勉強してから発言した方が恥かかずに済むと思う。 / 
修正,0.4619985371976715,歴史修正主義=フィクション作品が史実と異なる描写をすることと勘違いしてそうだけど、まず歴史修正主義とはどういうものか勉強してから発言した方が恥かかずに済むと思う。 / 
勉強,0.19490206392870615,歴史修正主義=フィクション作品が史実と異なる描写をすることと勘違いしてそうだけど、まず歴史修正主義とはどういうものか勉強してから発言した方が恥かかずに済むと思う。 / 
勘違い,0.1696162782151548,歴史修正主義=フィクション作品が史実と異なる描写をすることと勘違いしてそうだけど、まず歴史修正主義とはどういうものか勉強してから発言した方が恥かかずに済むと思う。 / 
史実,0.25830574979833343,歴史修正主義=フィクション作品が史実と異なる描写をすることと勘違いしてそうだけど、まず歴史修正主義とはどういうものか勉強してから発言した方が恥かかずに済むと思う。 / 
思う,0.08592313006523161,歴史修正主義=フィクション作品が史実と異なる描写をすることと勘違いしてそうだけど、まず歴史修正主義とはどういうものか勉強してから発言した方が恥かかずに済むと思う。 / 
描写,0.23099926859883574,歴史修正主義=フィクション作品が史実と異なる描写をすることと勘違いしてそうだけど、まず歴史修正主義とはどういうものか勉強してから発言した方が恥かかずに済むと思う。 / 
歴史,0.40738557479867604,歴史修正主義=フィクション作品が史実と異なる描写をすることと勘違いしてそうだけど、まず歴史修正主義とはどういうものか勉強してから発言した方が恥かかずに済むと思う。 / 
済む,0.24233248226998003,歴史修正主義=フィクション作品が史実と異なる描写をすることと勘違いしてそうだけど、まず歴史修正主義とはどういうものか勉強してから発言した方が恥かかずに済むと思う。 / 
異なる,0.24233248226998003,歴史修正主義=フィクション作品が史実と異なる描写をすることと勘違いしてそうだけど、まず歴史修正主義とはどういうものか勉強してから発言した方が恥かかずに済むと思う。 / 
発言,0.24233248226998003,歴史修正主義=フィクション作品が史実と異なる描写をすることと勘違いしてそうだけど、まず歴史修正主義とはどういうものか勉強してから発言した方が恥かかずに済むと思う。 / 
それ,0.17321690675571827,それだと不利益被ってる当事者が存在する事象について永遠に問題提起できないし、問題として認識されなければ解決もできないけど。 / 
できる,0.35808538232423465,それだと不利益被ってる当事者が存在する事象について永遠に問題提起できないし、問題として認識されなければ解決もできないけど。 / 
不利益,0.29686920663684613,それだと不利益被ってる当事者が存在する事象について永遠に問題提起できないし、問題として認識されなければ解決もできないけど。 / 
事象,0.3319621896532421,それだと不利益被ってる当事者が存在する事象について永遠に問題提起できないし、問題として認識されなければ解決もできないけど。 / 
問題,0.309878704989176,それだと不利益被ってる当事者が存在する事象について永遠に問題提起できないし、問題として認識されなければ解決もできないけど。 / 
存在,0.22668324060405406,それだと不利益被ってる当事者が存在する事象について永遠に問題提起できないし、問題として認識されなければ解決もできないけど。 / 
当事者,0.31143411055020603,それだと不利益被ってる当事者が存在する事象について永遠に問題提起できないし、問題として認識されなければ解決もできないけど。 / 
提起,0.27634112753381,それだと不利益被ってる当事者が存在する事象について永遠に問題提起できないし、問題として認識されなければ解決もできないけど。 / 
永遠,0.31143411055020603,それだと不利益被ってる当事者が存在する事象について永遠に問題提起できないし、問題として認識されなければ解決もできないけど。 / 
被る,0.29686920663684613,それだと不利益被ってる当事者が存在する事象について永遠に問題提起できないし、問題として認識されなければ解決もできないけど。 / 
解決,0.25581304843077396,それだと不利益被ってる当事者が存在する事象について永遠に問題提起できないし、問題として認識されなければ解決もできないけど。 / 
認識,0.2685367140688749,それだと不利益被ってる当事者が存在する事象について永遠に問題提起できないし、問題として認識されなければ解決もできないけど。 / 
くる,0.12250107420744677,「対話を要求」することは暴力になり得るし「丁寧な対話」を称揚することこそが弱い立場の人を追い詰めることにもなる、更に言えば差別主義者の常套句でもある、ということは散々言い尽くされてるのに、未だにドヤ顔で「丁寧な対話」とか言う奴が出てくるからネチネチネチネチ言いたくもなるよ。 / 
丁寧,0.39769094100216534,「対話を要求」することは暴力になり得るし「丁寧な対話」を称揚することこそが弱い立場の人を追い詰めることにもなる、更に言えば差別主義者の常套句でもある、ということは散々言い尽くされてるのに、未だにドヤ顔で「丁寧な対話」とか言う奴が出てくるからネチネチネチネチ言いたくもなるよ。 / 
主義,0.12250107420744677,「対話を要求」することは暴力になり得るし「丁寧な対話」を称揚することこそが弱い立場の人を追い詰めることにもなる、更に言えば差別主義者の常套句でもある、ということは散々言い尽くされてるのに、未だにドヤ顔で「丁寧な対話」とか言う奴が出てくるからネチネチネチネチ言いたくもなるよ。 / 
出る,0.16454069448760048,「対話を要求」することは暴力になり得るし「丁寧な対話」を称揚することこそが弱い立場の人を追い詰めることにもなる、更に言えば差別主義者の常套句でもある、ということは散々言い尽くされてるのに、未だにドヤ顔で「丁寧な対話」とか言う奴が出てくるからネチネチネチネチ言いたくもなるよ。 / 
対話,0.5396043920563303,「対話を要求」することは暴力になり得るし「丁寧な対話」を称揚することこそが弱い立場の人を追い詰めることにもなる、更に言えば差別主義者の常套句でもある、ということは散々言い尽くされてるのに、未だにドヤ顔で「丁寧な対話」とか言う奴が出てくるからネチネチネチネチ言いたくもなるよ。 / 
差別,0.08771299253353533,「対話を要求」することは暴力になり得るし「丁寧な対話」を称揚することこそが弱い立場の人を追い詰めることにもなる、更に言えば差別主義者の常套句でもある、ということは散々言い尽くされてるのに、未だにドヤ顔で「丁寧な対話」とか言う奴が出てくるからネチネチネチネチ言いたくもなるよ。 / 
常套句,0.19884547050108267,「対話を要求」することは暴力になり得るし「丁寧な対話」を称揚することこそが弱い立場の人を追い詰めることにもなる、更に言えば差別主義者の常套句でもある、ということは散々言い尽くされてるのに、未だにドヤ顔で「丁寧な対話」とか言う奴が出てくるからネチネチネチネチ言いたくもなるよ。 / 
弱い,0.1753398978004492,「対話を要求」することは暴力になり得るし「丁寧な対話」を称揚することこそが弱い立場の人を追い詰めることにもなる、更に言えば差別主義者の常套句でもある、ということは散々言い尽くされてるのに、未だにドヤ顔で「丁寧な対話」とか言う奴が出てくるからネチネチネチネチ言いたくもなるよ。 / 
得る,0.19127836626233133,「対話を要求」することは暴力になり得るし「丁寧な対話」を称揚することこそが弱い立場の人を追い詰めることにもなる、更に言えば差別主義者の常套句でもある、ということは散々言い尽くされてるのに、未だにドヤ顔で「丁寧な対話」とか言う奴が出てくるからネチネチネチネチ言いたくもなるよ。 / 
散々,0.22235104320171611,「対話を要求」することは暴力になり得るし「丁寧な対話」を称揚することこそが弱い立場の人を追い詰めることにもなる、更に言えば差別主義者の常套句でもある、ということは散々言い尽くされてるのに、未だにドヤ顔で「丁寧な対話」とか言う奴が出てくるからネチネチネチネチ言いたくもなるよ。 / 
暴力,0.1798681306854434,「対話を要求」することは暴力になり得るし「丁寧な対話」を称揚することこそが弱い立場の人を追い詰めることにもなる、更に言えば差別主義者の常套句でもある、ということは散々言い尽くされてるのに、未だにドヤ顔で「丁寧な対話」とか言う奴が出てくるからネチネチネチネチ言いたくもなるよ。 / 
称揚,0.22235104320171611,「対話を要求」することは暴力になり得るし「丁寧な対話」を称揚することこそが弱い立場の人を追い詰めることにもなる、更に言えば差別主義者の常套句でもある、ということは散々言い尽くされてるのに、未だにドヤ顔で「丁寧な対話」とか言う奴が出てくるからネチネチネチネチ言いたくもなるよ。 / 
立場,0.14977846092620192,「対話を要求」することは暴力になり得るし「丁寧な対話」を称揚することこそが弱い立場の人を追い詰めることにもなる、更に言えば差別主義者の常套句でもある、ということは散々言い尽くされてるのに、未だにドヤ顔で「丁寧な対話」とか言う奴が出てくるからネチネチネチネチ言いたくもなるよ。 / 
要求,0.20860116461387065,「対話を要求」することは暴力になり得るし「丁寧な対話」を称揚することこそが弱い立場の人を追い詰めることにもなる、更に言えば差別主義者の常套句でもある、ということは散々言い尽くされてるのに、未だにドヤ顔で「丁寧な対話」とか言う奴が出てくるからネチネチネチネチ言いたくもなるよ。 / 
言い尽くす,0.22235104320171611,「対話を要求」することは暴力になり得るし「丁寧な対話」を称揚することこそが弱い立場の人を追い詰めることにもなる、更に言えば差別主義者の常套句でもある、ということは散々言い尽くされてるのに、未だにドヤ顔で「丁寧な対話」とか言う奴が出てくるからネチネチネチネチ言いたくもなるよ。 / 
言う,0.28802298923825825,「対話を要求」することは暴力になり得るし「丁寧な対話」を称揚することこそが弱い立場の人を追い詰めることにもなる、更に言えば差別主義者の常套句でもある、ということは散々言い尽くされてるのに、未だにドヤ顔で「丁寧な対話」とか言う奴が出てくるからネチネチネチネチ言いたくもなるよ。 / 
追い詰める,0.22235104320171611,「対話を要求」することは暴力になり得るし「丁寧な対話」を称揚することこそが弱い立場の人を追い詰めることにもなる、更に言えば差別主義者の常套句でもある、ということは散々言い尽くされてるのに、未だにドヤ顔で「丁寧な対話」とか言う奴が出てくるからネチネチネチネチ言いたくもなるよ。 / 
くださる,0.34841902808759445,まあ少なくとも具体的に示さず曖昧な物言いで犬笛吹くのはやめてくださいね。 / 
やめる,0.3087440412422276,まあ少なくとも具体的に示さず曖昧な物言いで犬笛吹くのはやめてくださいね。 / 
具体,0.3411537559816207,まあ少なくとも具体的に示さず曖昧な物言いで犬笛吹くのはやめてくださいね。 / 
吹く,0.4241752747831048,まあ少なくとも具体的に示さず曖昧な物言いで犬笛吹くのはやめてくださいね。 / 
曖昧,0.4241752747831048,まあ少なくとも具体的に示さず曖昧な物言いで犬笛吹くのはやめてくださいね。 / 
物言い,0.4241752747831048,まあ少なくとも具体的に示さず曖昧な物言いで犬笛吹くのはやめてくださいね。 / 
示す,0.35654091130132454,まあ少なくとも具体的に示さず曖昧な物言いで犬笛吹くのはやめてくださいね。 / 
くる,0.14867254473487262,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
さん,0.175088871554879,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
ない,0.11053045470119204,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
なん,0.17719991342501018,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
びっくり,0.26985473907985696,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
みたい,0.13905782339132958,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
不安,0.26985473907985696,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
加害,0.4256000033991638,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
勘違い,0.17719991342501018,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
専門,0.2079524885337649,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
差別,0.10645224044475242,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
扇動,0.2531672981518797,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
指す,0.24132737038971944,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
曖昧,0.2531672981518797,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
煽る,0.19969362652680905,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
用語,0.24132737038971944,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
知る,0.16124092148410984,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
矮小,0.2531672981518797,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
自分,0.1272178956291693,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
自覚,0.18692879931703926,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
被害,0.17942511984362736,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
言う,0.11651900749779608,るくんねさん、なんか勘違いしてるみたいだけど「犬笛」というのは差別扇動を指す専門用語なの知らないの...？自分が曖昧なこと言って「加害への加害に対する不安」を煽って被害を矮小化してる自覚ないんだなびっくりですよ。 ://./YYTOKfZUlO / 
かなう,0.33209960719404585,つーか具体的に示さずフワっとした感想述べられても困るし、やっぱりイシュカさんのように問題のあるツイートを示す方が理にかなってると思うね。そうすれば反論できるし。 / 
さん,0.21547498356223752,つーか具体的に示さずフワっとした感想述べられても困るし、やっぱりイシュカさんのように問題のあるツイートを示す方が理にかなってると思うね。そうすれば反論できるし。 / 
できる,0.17911680685084708,つーか具体的に示さずフワっとした感想述べられても困るし、やっぱりイシュカさんのように問題のあるツイートを示す方が理にかなってると思うね。そうすれば反論できるし。 / 
よう,0.18164980617188603,つーか具体的に示さずフワっとした感想述べられても困るし、やっぱりイシュカさんのように問題のあるツイートを示す方が理にかなってると思うね。そうすれば反論できるし。 / 
られる,0.2021863829841061,つーか具体的に示さずフワっとした感想述べられても困るし、やっぱりイシュカさんのように問題のあるツイートを示す方が理にかなってると思うね。そうすれば反論できるし。 / 
具体,0.2505824935084342,つーか具体的に示さずフワっとした感想述べられても困るし、やっぱりイシュカさんのように問題のあるツイートを示す方が理にかなってると思うね。そうすれば反論できるし。 / 
反論,0.31156303038182576,つーか具体的に示さずフワっとした感想述べられても困るし、やっぱりイシュカさんのように問題のあるツイートを示す方が理にかなってると思うね。そうすれば反論できるし。 / 
問題,0.15500349047613277,つーか具体的に示さずフワっとした感想述べられても困るし、やっぱりイシュカさんのように問題のあるツイートを示す方が理にかなってると思うね。そうすれば反論できるし。 / 
困る,0.28569000345463086,つーか具体的に示さずフワっとした感想述べられても困るし、やっぱりイシュカさんのように問題のあるツイートを示す方が理にかなってると思うね。そうすれば反論できるし。 / 
思う,0.11047000605222468,つーか具体的に示さずフワっとした感想述べられても困るし、やっぱりイシュカさんのように問題のあるツイートを示す方が理にかなってると思うね。そうすれば反論できるし。 / 
感想,0.31156303038182576,つーか具体的に示さずフワっとした感想述べられても困るし、やっぱりイシュカさんのように問題のあるツイートを示す方が理にかなってると思うね。そうすれば反論できるし。 / 
示す,0.5237691746033049,つーか具体的に示さずフワっとした感想述べられても困るし、やっぱりイシュカさんのように問題のあるツイートを示す方が理にかなってると思うね。そうすれば反論できるし。 / 
述べる,0.29699209724784914,つーか具体的に示さずフワっとした感想述べられても困るし、やっぱりイシュカさんのように問題のあるツイートを示す方が理にかなってると思うね。そうすれば反論できるし。 / 
その後,0.2030823723488327,「名前やIDを『晒されて』嫌がらせを辞めたり謝罪した人が、その後名前を変えてまた嫌がらせをするというリスク」があるということは、つまりアカ名やID晒されても加害者は基本ノーダメージですよということで、「加害者への配慮」など不要という話になるね。 / 
アカ,0.18903951808571345,「名前やIDを『晒されて』嫌がらせを辞めたり謝罪した人が、その後名前を変えてまた嫌がらせをするというリスク」があるということは、つまりアカ名やID晒されても加害者は基本ノーダメージですよということで、「加害者への配慮」など不要という話になるね。 / 
ダメージ,0.22708879027443796,「名前やIDを『晒されて』嫌がらせを辞めたり謝罪した人が、その後名前を変えてまた嫌がらせをするというリスク」があるということは、つまりアカ名やID晒されても加害者は基本ノーダメージですよということで、「加害者への配慮」など不要という話になるね。 / 
ノー,0.22708879027443796,「名前やIDを『晒されて』嫌がらせを辞めたり謝罪した人が、その後名前を変えてまた嫌がらせをするというリスク」があるということは、つまりアカ名やID晒されても加害者は基本ノーダメージですよということで、「加害者への配慮」など不要という話になるね。 / 
リスク,0.22708879027443796,「名前やIDを『晒されて』嫌がらせを辞めたり謝罪した人が、その後名前を変えてまた嫌がらせをするというリスク」があるということは、つまりアカ名やID晒されても加害者は基本ノーダメージですよということで、「加害者への配慮」など不要という話になるね。 / 
不要,0.22708879027443796,「名前やIDを『晒されて』嫌がらせを辞めたり謝罪した人が、その後名前を変えてまた嫌がらせをするというリスク」があるということは、つまりアカ名やID晒されても加害者は基本ノーダメージですよということで、「加害者への配慮」など不要という話になるね。 / 
加害,0.35815190884645487,「名前やIDを『晒されて』嫌がらせを辞めたり謝罪した人が、その後名前を変えてまた嫌がらせをするというリスク」があるということは、つまりアカ名やID晒されても加害者は基本ノーダメージですよということで、「加害者への配慮」など不要という話になるね。 / 
名前,0.42609187202263743,「名前やIDを『晒されて』嫌がらせを辞めたり謝罪した人が、その後名前を変えてまた嫌がらせをするというリスク」があるということは、つまりアカ名やID晒されても加害者は基本ノーダメージですよということで、「加害者への配慮」など不要という話になるね。 / 
基本,0.16226090581783922,「名前やIDを『晒されて』嫌がらせを辞めたり謝罪した人が、その後名前を変えてまた嫌がらせをするというリスク」があるということは、つまりアカ名やID晒されても加害者は基本ノーダメージですよということで、「加害者への配慮」など不要という話になるね。 / 
変える,0.1749966638225942,「名前やIDを『晒されて』嫌がらせを辞めたり謝罪した人が、その後名前を変えてまた嫌がらせをするというリスク」があるということは、つまりアカ名やID晒されても加害者は基本ノーダメージですよということで、「加害者への配慮」など不要という話になるね。 / 
嫌がらせ,0.34269522807073505,「名前やIDを『晒されて』嫌がらせを辞めたり謝罪した人が、その後名前を変えてまた嫌がらせをするというリスク」があるということは、つまりアカ名やID晒されても加害者は基本ノーダメージですよということで、「加害者への配慮」など不要という話になるね。 / 
